z_ang,phi_mean_ev,phi_std_ev,phi_min_ev,phi_max_ev
21.46781323036104,-0.21639910450184646,0.5506944090088267,-1.3572066252273074,0.7364699449669361
21.54120746362723,-0.02836977480782844,0.529255342093434,-1.0899597800125396,1.0453237454756223
21.614601696893423,0.20439593444174586,0.4860292177169728,-0.7899147835494715,1.1293555663072223
21.687995930159612,0.5349823302356004,0.45993490076455146,-0.26337100412602205,1.407694970233479
21.761390163425805,0.9850054401697482,0.5035839489077047,-0.057616626565183814,2.158907598905664
21.834784396691997,1.5337301306702011,0.6005405826132114,0.21874240328787287,2.8691258938038025
21.90817862995819,2.1300978758308093,0.6839436995612028,0.4819232167723038,3.5015808232934935
21.98157286322438,2.7161072096318635,0.713379484313663,0.928953668420969,4.021106767372697
22.05496709649057,3.246312080484894,0.6906990888588335,1.5761046672872352,4.447359414234527
22.128361329756764,3.6963635142495987,0.6380609846230699,2.256099463796043,4.778086291950008
22.201755563022953,4.059837420918404,0.5709200226761153,2.7459143761561373,4.995035819856335
22.275149796289146,4.338553770770363,0.49240104583792527,3.1831411010939634,5.11750379908603
22.348544029555338,4.534849390956472,0.40630480752882187,3.5593731939847317,5.1592985110619
22.42193826282153,4.649840681657318,0.322198792483682,3.8573886381495592,5.129185487134454
22.49533249608772,4.684625408357231,0.2506123393629266,4.061312767514221,5.031571898485204
22.568726729353912,4.640567524845875,0.20063479359094943,4.163971158859376,4.936647058436788
22.642120962620105,4.518170637340045,0.18015629798029215,4.165139552699565,4.796398952288466
22.715515195886297,4.315835723142708,0.19117361310101463,3.917168461640693,4.6106160279896535
22.788909429152486,4.029211904076814,0.22653333178872934,3.5463085554942086,4.374521378471243
22.86230366241868,3.6510921256689195,0.27777498153496344,3.0774950690216767,4.049395197234569
22.93569789568487,3.171739341404696,0.34014730548646677,2.4937995916939593,3.627602314855365
23.009092128951064,2.5796905450950853,0.41123100758549136,1.7717239013425956,3.0991413642757317
23.082486362217253,1.8633495199717558,0.488706441532641,0.926018640767915,2.470924252280219
23.155880595483445,1.013627370333839,0.5687862226978502,-0.04246470526691514,1.753990352972969
23.229274828749638,0.027784075946563937,0.6453626878541486,-1.1444918575358836,0.8995140933481418
23.302669062015827,-1.0859639887369243,0.7101927341560782,-2.381141192918644,-0.09526182811545567
23.37606329528202,-2.3044067972558517,0.7544012187748566,-3.6965087883317422,-1.2210723430426447
23.449457528548212,-3.5880430199951476,0.7710141777394982,-5.037850836412275,-2.4516380250361056
23.522851761814405,-4.884630652731636,0.7573054770774476,-6.347955625438102,-3.74202039677043
23.596245995080594,-6.136222582793054,0.7146020363170691,-7.568939343161352,-5.034342441311753
23.669640228346786,-7.282920894034866,0.6426465626499693,-8.630828813758113,-6.265088630836215
23.74303446161298,-8.258812298210728,0.535039815460375,-9.437372031021251,-7.269611578202588
23.81642869487917,-8.985938364055986,0.39563292464266153,-9.880201696200299,-8.100093575062004
23.88982292814536,-9.380392542955928,0.29533926318952897,-10.104282479145137,-8.702072863009334
23.963217161411553,-9.378621791677805,0.3686813325333093,-10.217976846466678,-8.523571807359549
24.036611394677745,-8.970449202455956,0.5364609584631976,-9.82381951275981,-7.84454658832237
24.110005627943934,-8.211884204751959,0.6790366005536688,-9.235324702979378,-6.974075995609045
24.183399861210127,-7.203965144643192,0.7619870832369604,-8.335184865443882,-5.961297579356379
24.25679409447632,-6.055615059679591,0.7910125068355752,-7.256872269630322,-4.781916412260438
24.330188327742512,-4.859572266020168,0.7819630103639975,-6.13439282289766,-3.5818441778482772
24.4035825610087,-3.6882674617890188,0.7437835717877431,-4.973936497005082,-2.4658539057193383
24.476976794274893,-2.60068321882491,0.677411060662103,-3.840510423910051,-1.491963370058442
24.550371027541086,-1.649364014616901,0.5839935280025912,-2.788773973248568,-0.7068889836740828
24.62376526080728,-0.8805963405272983,0.470434682433619,-1.8739161719986377,-0.1461160994151328
24.697159494073468,-0.3304809291667343,0.3506467185228657,-1.1466223960904889,0.19772123568083064
24.77055372733966,-0.02277683352937085,0.25139516747313717,-0.6458172822018641,0.4406836170758475
